ID interactor A	ID interactor B	Alt. ID interactor A	Alt. ID interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)	Processing Status	
DIP-24402N|refseq:NP_499741|uniprotkb:O45934	DIP-26445N|refseq:NP_502151|uniprotkb:O45603	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43869E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24402N|refseq:NP_499741|uniprotkb:O45934	DIP-26516N|refseq:NP_501859|uniprotkb:Q21215	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43870E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25851N	DIP-24548N|refseq:NP_499742|uniprotkb:O45935	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43871E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25384N|refseq:NP_503729|uniprotkb:O61899	DIP-24535N|refseq:NP_497851|uniprotkb:O45938	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43872E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26430N|refseq:NP_495670|uniprotkb:Q23571	DIP-24535N|refseq:NP_497851|uniprotkb:O45938	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43873E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27239N|refseq:NP_001022951|uniprotkb:Q9U1S2	DIP-26226N|refseq:NP_496729|uniprotkb:Q9U2E4	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43875E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24950N|refseq:NP_499455|uniprotkb:Q9NAH3	DIP-24841N|refseq:NP_505800|uniprotkb:P54412	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43876E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24950N|refseq:NP_499455|uniprotkb:Q9NAH3	DIP-25724N|refseq:NP_501637|uniprotkb:Q20590	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43877E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27296N|refseq:NP_509391|uniprotkb:Q9GYM9	DIP-24950N|refseq:NP_499455|uniprotkb:Q9NAH3	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43878E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24880N|refseq:NP_498702|uniprotkb:P34662	DIP-24950N|refseq:NP_499455|uniprotkb:Q9NAH3	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43879E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25785N|refseq:NP_498017|uniprotkb:Q18488	DIP-26615N|refseq:NP_504221|uniprotkb:Q9N3U8	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43880E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26615N|refseq:NP_504221|uniprotkb:Q9N3U8	DIP-25219N|refseq:NP_507760|uniprotkb:Q9XUY6	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43881E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25216N|refseq:NP_493243|uniprotkb:Q9U2Q9	DIP-25559N	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43882E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24609N|refseq:NP_496857|uniprotkb:O18203	DIP-27278N|refseq:NP_492779|uniprotkb:O61815	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43883E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24609N|refseq:NP_496857|uniprotkb:O18203	DIP-26860N|refseq:NP_506620|uniprotkb:Q18843	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43884E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26563N|refseq:NP_506193|uniprotkb:Q19555	DIP-24609N|refseq:NP_496857|uniprotkb:O18203	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43885E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24609N|refseq:NP_496857|uniprotkb:O18203	DIP-24819N|refseq:NP_741829|uniprotkb:Q20486	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43886E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24609N|refseq:NP_496857|uniprotkb:O18203	DIP-25374N|uniprotkb:O44732	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43887E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24882N|refseq:NP_498661|uniprotkb:Q95Y89	DIP-24609N|refseq:NP_496857|uniprotkb:O18203	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43889E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26918N|refseq:NP_001023930|uniprotkb:Q20420	DIP-24833N|refseq:NP_490672|uniprotkb:Q9N3P1	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43890E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24833N|refseq:NP_490672|uniprotkb:Q9N3P1	DIP-26630N|refseq:NP_497701|uniprotkb:Q21018	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43891E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24833N|refseq:NP_490672|uniprotkb:Q9N3P1	DIP-27352N|refseq:NP_498586|uniprotkb:Q21994	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43892E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24833N|refseq:NP_490672|uniprotkb:Q9N3P1	DIP-27249N|refseq:NP_500409|uniprotkb:Q965X6	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43893E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27187N	DIP-24866N|refseq:NP_499620|uniprotkb:Q9XTU6	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43894E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25686N|refseq:NP_495944|uniprotkb:Q22751	DIP-26716N|refseq:NP_499608|uniprotkb:Q9U281	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43895E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24580N|refseq:NP_494524|uniprotkb:Q9TYJ0	DIP-24719N|refseq:NP_509583|uniprotkb:P41942	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43896E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25660N|refseq:NP_500858|uniprotkb:Q18646	DIP-24580N|refseq:NP_494524|uniprotkb:Q9TYJ0	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43897E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27043N|refseq:NP_499128|uniprotkb:P34470	DIP-24580N|refseq:NP_494524|uniprotkb:Q9TYJ0	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43898E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26639N|refseq:NP_741864|uniprotkb:Q21463	DIP-24580N|refseq:NP_494524|uniprotkb:Q9TYJ0	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43899E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26738N|refseq:NP_506646|uniprotkb:Q9NAE9	DIP-27006N|refseq:NP_509334|uniprotkb:Q18529	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43900E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26738N|refseq:NP_506646|uniprotkb:Q9NAE9	DIP-26757N|refseq:NP_500427|uniprotkb:O44400	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43901E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25723N|refseq:NP_498169|uniprotkb:Q21648	DIP-26738N|refseq:NP_506646|uniprotkb:Q9NAE9	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43902E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27239N|refseq:NP_001022951|uniprotkb:Q9U1S2	DIP-26738N|refseq:NP_506646|uniprotkb:Q9NAE9	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43903E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24344N|refseq:NP_493947|uniprotkb:Q9TXS0	DIP-25272N|refseq:NP_507632|uniprotkb:Q9XXR6	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43904E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26055N|refseq:NP_500939|uniprotkb:Q20988	DIP-25272N|refseq:NP_507632|uniprotkb:Q9XXR6	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43905E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24746N|refseq:NP_502974|uniprotkb:Q9NAD6	DIP-26846N|refseq:NP_491416|uniprotkb:O02056	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43906E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24746N|refseq:NP_502974|uniprotkb:Q9NAD6	DIP-26464N|refseq:NP_741450|uniprotkb:Q8MQE8	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43908E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24746N|refseq:NP_502974|uniprotkb:Q9NAD6	DIP-24962N|refseq:NP_509009|uniprotkb:Q17849	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43909E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24746N|refseq:NP_502974|uniprotkb:Q9NAD6	DIP-25603N|refseq:NP_491608|uniprotkb:O02639	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43910E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27389N|refseq:NP_496310|uniprotkb:Q09456	DIP-24746N|refseq:NP_502974|uniprotkb:Q9NAD6	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43911E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26515N|refseq:NP_497991	DIP-24746N|refseq:NP_502974|uniprotkb:Q9NAD6	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43912E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24746N|refseq:NP_502974|uniprotkb:Q9NAD6	DIP-26757N|refseq:NP_500427|uniprotkb:O44400	 -	-	-	-	MI:0018(two hybrid)|MI:0004(affinity chromatography technology)	-	pubmed:14704431|pubmed:DIP-3921S|pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)|MI:0218(physical interaction)	MI:0465(dip)	DIP-43913E	dip-quality-status:core	dip:0005(high throughput)|dip:0005(high throughput)		-
DIP-24746N|refseq:NP_502974|uniprotkb:Q9NAD6	DIP-26704N|refseq:NP_495536|uniprotkb:O02085	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43914E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24746N|refseq:NP_502974|uniprotkb:Q9NAD6	DIP-25881N|refseq:NP_490676|uniprotkb:O01802	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43915E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27370N|refseq:NP_492400|uniprotkb:Q94013	DIP-24746N|refseq:NP_502974|uniprotkb:Q9NAD6	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43916E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26788N|refseq:NP_506445|uniprotkb:Q9XVI6	DIP-24746N|refseq:NP_502974|uniprotkb:Q9NAD6	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43918E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24746N|refseq:NP_502974|uniprotkb:Q9NAD6	DIP-24746N|refseq:NP_502974|uniprotkb:Q9NAD6	-	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43919E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24720N|refseq:NP_500084|uniprotkb:Q9N4A9	DIP-24746N|refseq:NP_502974|uniprotkb:Q9NAD6	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43920E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26988N|refseq:NP_498109|uniprotkb:Q27864	DIP-24746N|refseq:NP_502974|uniprotkb:Q9NAD6	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43921E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24746N|refseq:NP_502974|uniprotkb:Q9NAD6	DIP-25755N|refseq:NP_491359|uniprotkb:Q9N4L8	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43922E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25088N|refseq:NP_502982|uniprotkb:Q9TVP0	DIP-26479N|refseq:NP_509898|uniprotkb:Q23500	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43923E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26568N|uniprotkb:O01460	DIP-26556N|refseq:NP_502965|uniprotkb:Q9NAE1	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43924E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24663N	DIP-26556N|refseq:NP_502965|uniprotkb:Q9NAE1	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43925E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25276N|refseq:NP_509555|uniprotkb:Q18480	DIP-26556N|refseq:NP_502965|uniprotkb:Q9NAE1	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43926E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26515N|refseq:NP_497991	DIP-26556N|refseq:NP_502965|uniprotkb:Q9NAE1	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43927E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26728N|refseq:NP_741131|uniprotkb:Q9GYP6	DIP-26556N|refseq:NP_502965|uniprotkb:Q9NAE1	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43928E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25679N|refseq:NP_507006|uniprotkb:O45469	DIP-26556N|refseq:NP_502965|uniprotkb:Q9NAE1	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43929E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26919N|refseq:NP_507394|uniprotkb:O45526	DIP-26556N|refseq:NP_502965|uniprotkb:Q9NAE1	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43930E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26556N|refseq:NP_502965|uniprotkb:Q9NAE1	DIP-26046N|refseq:NP_495344|uniprotkb:P91329	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43931E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26556N|refseq:NP_502965|uniprotkb:Q9NAE1	DIP-25687N|refseq:NP_497128|uniprotkb:O76670	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43932E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27044N|refseq:NP_502235|uniprotkb:P41932	DIP-26556N|refseq:NP_502965|uniprotkb:Q9NAE1	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43933E	dip-quality-status:	dip:0005(high throughput)		-
DIP-25060N|refseq:NP_741386|uniprotkb:Q9TYX2	DIP-26556N|refseq:NP_502965|uniprotkb:Q9NAE1	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43934E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26556N|refseq:NP_502965|uniprotkb:Q9NAE1	DIP-24899N|refseq:NP_492101|uniprotkb:Q22853	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43935E	dip-quality-status:	dip:0005(high throughput)		-
DIP-24991N|refseq:NP_497662|uniprotkb:Q9N4S0	DIP-26405N|refseq:NP_497731|uniprotkb:P41829	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43952E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27356N|refseq:NP_497028|uniprotkb:O45233	DIP-25216N|refseq:NP_493243|uniprotkb:Q9U2Q9	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43718E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26597N|refseq:NP_499521|uniprotkb:Q9U2I2	DIP-27113N|refseq:NP_491218|uniprotkb:P91126	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43815E	dip-quality-status:	dip:0005(high throughput)		-
DIP-26597N|refseq:NP_499521|uniprotkb:Q9U2I2	DIP-24761N|refseq:NP_502216|uniprotkb:Q22660	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43844E	dip-quality-status:	dip:0005(high throughput)		-
DIP-27316N|refseq:NP_494469|uniprotkb:P91551	DIP-26597N|refseq:NP_499521|uniprotkb:Q9U2I2	 -	-	-	-	MI:0018(two hybrid)	-	pubmed:14704431|pubmed:DIP-3921S	taxid:6239(Caenorhabditis elegans)	taxid:6239(Caenorhabditis elegans)	MI:0218(physical interaction)	MI:0465(dip)	DIP-43858E	dip-quality-status:	dip:0005(high throughput)		-
